label,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
0,0.0,0.254611940581118,0.4673628209107919,0.5253621587628736,0.439498959440858,0.3078043943899891,0.3546748847983117,0.358073700391264,0.3160660380660461,0.1594301855678148,0.2145772380628329,0.23436708355973934,0.19348131440378286,0.01046497817034874,0.07402630115795555,0.10749360373143878,0.07015970732373468,-0.15762591855810118,-0.06549784744548039,-0.02749735628549936,-0.06311233620589243,0.0,-0.11840283495704933,-0.44025233917809886,-0.7663966243079435,-0.9829433794675619,-0.7768179948164261,-0.9996353596168952,-0.7084879444897416,-0.5482888869890229,-0.7736139792393102,-1.0,-0.6403389233383042,-0.5024856367263728,-0.7296040940709072,-0.9200221136748463,-0.5681607837444408,-0.4376318629709556,-0.6596232642285776,-0.8109840241035613,-0.5771660528123213,-0.47196113409757673
0,0.0,0.22989658158140824,0.4458721989401863,0.5151358016139646,0.42476154192498183,0.29917126727392374,0.3596978492016763,0.3537005506874935,0.3115695632597929,0.15482187510823262,0.215947909811935,0.22470972881238527,0.17629189900599176,0.007232639490181138,0.06941142243618606,0.09641699857998823,0.05391362172271672,-0.15812655422020572,-0.07662037197381637,-0.04155591729297267,-0.08145575451113497,0.0,-0.11398967893880095,-0.43816465209711497,-0.7466779344023828,-0.9425439684133966,-0.7736326671977279,-1.0,-0.6991104492086032,-0.5777261801683233,-0.7758811346240432,-0.9722126554220206,-0.6197848508987636,-0.5456707650746372,-0.7352807120839538,-0.9298738613929969,-0.5868439026079728,-0.5008504831503481,-0.6722158417899076,-0.8177217469608284,-0.5900937207771967,-0.5066493956291345
1,0.0,0.12386901273231647,0.20378527609423217,0.1722014333085825,0.07013935764978586,0.188330471867926,0.21078429572360097,0.21409467768996956,0.2118911683115958,0.1123181104623838,0.1343227312608526,0.14639065851417943,0.14927293410545106,0.03810420213871912,0.057635041620237686,0.07685716632022528,0.08410528307020171,-0.040995775897290726,-0.020278599658499413,0.0008205046623276782,0.017784815561475303,0.0,-0.07886658622319462,-0.2807088578951715,-0.46121675817287416,-0.5151667563796563,-0.4929578884440267,-0.6884309936513833,-0.8089271157296002,-0.9208563440184382,-0.5300394484514683,-0.734214388077843,-0.8765266672610201,-1.0,-0.5192426353631493,-0.7136674698772587,-0.8431267126892089,-0.9534856446063871,-0.47843852672961346,-0.6401274052073331,-0.7476570376460916,-0.842354105308855
1,0.0,0.12761217358867494,0.19110553537591754,0.13296315987106513,0.02213380463218737,0.17102127041251972,0.17623059129850704,0.16595485420469713,0.15316732534492308,0.09119990668208333,0.09538774957585582,0.09538387682035,0.09006379512689626,0.014680221930577914,0.021042152310207098,0.02928105237328654,0.026777858124545337,-0.06363533700408591,-0.05242324508407907,-0.03787392228959784,-0.02647779702795448,0.0,-0.10238682569130235,-0.30827970341508876,-0.4779053101984214,-0.5039983876944278,-0.5040952065820733,-0.6966899713601985,-0.8145767264124404,-0.9251174839110246,-0.5328363193827386,-0.7333891319946612,-0.8742071694928487,-1.0,-0.5141608079621375,-0.7078168626590773,-0.8411885207808962,-0.9527515308227963,-0.465620000272642,-0.63137579484434,-0.7427094603051855,-0.8404164482432561
1,0.0,0.12628779745754706,0.1959260829356722,0.13312677593257388,0.026392074437472282,0.18752301713721453,0.19731347814832328,0.19074699967026457,0.17992252766806435,0.09976114056391364,0.1094964547713338,0.11133391797254882,0.10872278250895656,0.01726623852714038,0.020582424359943355,0.02515876687300173,0.023596094433966066,-0.06793247390110982,-0.07933145634320299,-0.08250955619658053,-0.08504866730691309,0.0,-0.08769749933331995,-0.28290667382104084,-0.4535267745311646,-0.4987832667955873,-0.4784761722014025,-0.6813298997008664,-0.8103899946921622,-0.9240592467344131,-0.5159633321255161,-0.7333401741870916,-0.8804171375648977,-1.0,-0.5049641555882342,-0.7202285752477968,-0.8664425938954341,-0.9835502171443294,-0.46067557900101347,-0.6370887554286082,-0.7529156387980706,-0.8540876886057742
1,0.0,0.14401129071922483,0.22509150308296924,0.16241050673078572,0.03926113708294419,0.22318285870117058,0.2515800701474771,0.25496560639474414,0.2552030558001035,0.13716840425819177,0.1674395113928297,0.18295009747370483,0.1924550958198842,0.05162892101904308,0.07730502019442038,0.10289641942947134,0.11709292575239427,-0.03574131161404858,-0.012214527719286154,0.010963972916578739,0.03102410408276154,0.0,-0.10539481429320904,-0.3202624916304514,-0.5086030163748151,-0.5544882317396159,-0.49096023598416877,-0.6899150387205415,-0.8146822496217279,-0.9295453589536415,-0.5352045890862027,-0.7395399374335295,-0.8776856848920427,-1.0,-0.5313563160709305,-0.7286125592347584,-0.8583067729040402,-0.9684746822105295,-0.49710597678251567,-0.6595685703569465,-0.7673047226587326,-0.8608382152231275
1,0.0,0.14223298099515633,0.23902262700540183,0.17795838762175345,0.05524630065565022,0.25116481942219765,0.2905508869030296,0.30789038579798705,0.31585048301635976,0.16152509293995598,0.20708665412765803,0.2338536417136855,0.2472614371497558,0.07264428575074082,0.10956043601056557,0.1419090574251882,0.15993394378273992,-0.023519049021761145,-0.010035066644029386,0.008038496752725213,0.02162042323358031,0.0,-0.06403021988598658,-0.2664681430166813,-0.4574469010943041,-0.5164678111277776,-0.45077888425440865,-0.6622565760836135,-0.7994817222880509,-0.915356824085753,-0.5085328637129931,-0.728196042202698,-0.8783666994769579,-1.0,-0.5142207019907582,-0.7313112989585916,-0.8741021483242487,-0.9907430284523194,-0.48584582329615245,-0.6619261622417517,-0.7788868357667673,-0.8802779370434776
1,0.0,0.13025816294405684,0.2171231735974859,0.16480120392181113,0.0574067684411138,0.23664537152076998,0.2689781070627456,0.2792900079830445,0.281956878910708,0.1467042183643754,0.1813320089162736,0.20040818233948177,0.2111091161308095,0.05773765017399664,0.08401001815861522,0.10479717023561225,0.11615375371745644,-0.03850993242521518,-0.034659659483800606,-0.02717270923166008,-0.020230376889648464,0.0,-0.05967916031864715,-0.24378629614846214,-0.42606534290549086,-0.49777795892667404,-0.45768508576150935,-0.6649973015060969,-0.7966518999083636,-0.9131299999437814,-0.5091006706881722,-0.7296319928939661,-0.87729906058681,-1.0,-0.5070233925690224,-0.7290352322110222,-0.8762708219724866,-0.9975251156698168,-0.4696360406348207,-0.6550000843279344,-0.7762673083085503,-0.883451626685856
1,0.0,0.1323937902807703,0.22176945153184838,0.1652217072837008,0.05377115375310642,0.251746334574632,0.2857329709317292,0.2982139885660006,0.30215396459190264,0.1579814521630026,0.19663096299693167,0.21631282450566883,0.22727676041566014,0.06401940583921044,0.10021486666866714,0.12370228242084692,0.13770138680207097,-0.038881204453628755,-0.03521778913102438,-0.029595907662536933,-0.024049833618496552,0.0,-0.045678711193382585,-0.21517664637430176,-0.3939058583776608,-0.4667326727271448,-0.44104615968632954,-0.6475844926150216,-0.7809798597763652,-0.89667591622533,-0.49873891190789627,-0.7206688081306909,-0.8722497016159473,-0.9954906068427399,-0.4991588678103729,-0.7229205614286368,-0.8747831484115545,-1.0,-0.46319901301030564,-0.6453488914671709,-0.7675018596508809,-0.8770255693561121
1,0.0,0.11424709767633204,0.17402672409114572,0.09005856573251386,-0.018033535431229653,0.1918333600221372,0.1969667225233181,0.1833455163814538,0.1651703739536928,0.10125774617406505,0.10828844812534046,0.10189328587863004,0.09476369018385794,0.01742539920978807,0.024262065740219,0.024532683511210303,0.020854117658094314,-0.06748894983018551,-0.05656202868856578,-0.04755911346717043,-0.039267382283949666,0.0,-0.0817446571583057,-0.266994481112702,-0.4232234134287787,-0.4787385821612035,-0.4752304003119575,-0.6819429806547489,-0.8062658164663443,-0.919395702946243,-0.5112818598991901,-0.728957173514969,-0.8724204377723179,-1.0,-0.49869542000025463,-0.7111482595438158,-0.8534207788083303,-0.9777022748911063,-0.4540442247996832,-0.6295709043350435,-0.7411889091604685,-0.8461069968663547
1,0.0,0.10961651806070426,0.14618585831810849,0.05274622970062449,-0.06012730214166083,0.11230527879215836,0.09634379741080241,0.07330274173136589,0.04938849710709533,0.02924436899920317,0.009122183987596006,-0.00920564089713325,-0.029718413022613237,-0.04225267533887089,-0.06288606135026405,-0.07314482458176824,-0.08942133568212236,-0.10731768615023443,-0.11881630746549485,-0.12161851400474234,-0.12759559400181075,0.0,-0.12460123908276102,-0.33890380775624085,-0.48645445351962147,-0.49431183743735063,-0.524950982780082,-0.7193075695051232,-0.8364718543949754,-0.9423911801626218,-0.5414657959060911,-0.7434071601493476,-0.8810802674073486,-1.0,-0.5129299694859303,-0.7040443905912099,-0.8304572517032597,-0.9356095931120914,-0.4532583523104544,-0.6110602275089481,-0.7180636885203814,-0.8109577386205663
1,0.0,0.11758328579331297,0.1655730799527213,0.08516765402874242,-0.029062056147935035,0.14536089322089038,0.1455219665187723,0.13489349323724892,0.11983639090597893,0.06367685563643126,0.061806262662817954,0.05841914242359603,0.04923596949981052,-0.00999134711288305,-0.013364502740499612,-0.011380124042694473,-0.01887616500141752,-0.08002549982411239,-0.07914898031366586,-0.07119676204250104,-0.06575233680042375,0.0,-0.09977441610744801,-0.313012262037292,-0.47014207182081025,-0.48435745534039626,-0.509013048488752,-0.702713294480188,-0.8213315131558093,-0.928699722503218,-0.5383242510405668,-0.7401373452800463,-0.8790180676213781,-1.0,-0.5184145570066848,-0.7115446921878195,-0.8391815378081515,-0.9463922204257049,-0.4661858751869614,-0.6292300304761024,-0.7370233107788847,-0.8311522555692386
1,0.0,0.12302183677441907,0.18036729173688162,0.10731798455849051,-0.00245870913079293,0.16561473908924554,0.17940564143356041,0.17938613141501697,0.17568384476637797,0.0815437607481958,0.09046050941403073,0.09614462672494255,0.09847488248937114,0.004030978335092462,0.005013479039910498,0.013195251052982509,0.014888378120243968,-0.0718087082893303,-0.0772070261682964,-0.0751102949006322,-0.0749611400642103,0.0,-0.10234925941607854,-0.30865921642106137,-0.470255189553234,-0.5077136804994684,-0.48805964525424755,-0.6912204469760141,-0.8174906273721986,-0.9278744400736376,-0.5226392914795281,-0.7369733021034034,-0.8818654973364357,-1.0,-0.5089508539654262,-0.7158985353933331,-0.8548704825185022,-0.9656631120207182,-0.4612035834691464,-0.6299640524185051,-0.7463512169709162,-0.8449039906030219
1,0.0,0.12678064094486624,0.18497867080811797,0.10041726507915233,-0.030255559966580664,0.16914253369811807,0.17644354266327322,0.1743837190277626,0.16840475756312986,0.07983225906017116,0.08673767275757924,0.09347363954138231,0.09357003199029534,-0.0014652802698791347,-0.001934587410324412,0.009316868440249378,0.008893086804235319,-0.08176586035848622,-0.08279248513621042,-0.07427954451157584,-0.06879215988359934,0.0,-0.10057290642462657,-0.3267750036712128,-0.49663805654415566,-0.5149052884611829,-0.5232550275482716,-0.720204605093778,-0.8408391385884283,-0.9506817444288574,-0.5551271538021644,-0.7519306224182869,-0.8835399251688901,-1.0,-0.5355114137123641,-0.7277825471815563,-0.8562340727502491,-0.9639571951786026,-0.4833909565146791,-0.6565788503791149,-0.7723401004996054,-0.8716382106241571
1,0.0,0.1147370473503659,0.1738556944131321,0.11672511074416422,0.025384481802616425,0.14565020686461488,0.16240639300011578,0.16171435622147615,0.15599663654587886,0.05629375689294833,0.05641013728011114,0.05406828664915883,0.04784993327930684,-0.022277475825173504,-0.03362601071187019,-0.03416030941340629,-0.03870135330282664,-0.09788207498309133,-0.12970586532778444,-0.14737473875345028,-0.16211886946507675,0.0,-0.10306382032330594,-0.30496048550729055,-0.4702258145103798,-0.5371488023787907,-0.5219815741209015,-0.7221748813346576,-0.8421785220300152,-0.9444620301370363,-0.5492043785835715,-0.7630933267120408,-0.8948405710560149,-1.0,-0.5270011638038716,-0.7216865102335529,-0.8378694010979971,-0.9333514352565547,-0.46436185769908056,-0.6177137347136494,-0.7172369407191211,-0.8059833838054559
1,0.0,0.12908389201962447,0.1844436080189609,0.09874843050652457,-0.006477609516305553,0.15200910288765082,0.15125818135677918,0.1469909119260253,0.14347115145153475,0.07531575428252907,0.0747527570306599,0.07866922930337486,0.07989891954009973,0.0060313378277457984,0.007125610899328972,0.013981938638651084,0.012771017562272313,-0.06230508091253176,-0.05070488667498973,-0.03645017474320958,-0.025925329299876967,0.0,-0.0934257448196148,-0.3042311814542702,-0.4503554545467942,-0.4238748062879169,-0.5306154865272718,-0.7118613570211512,-0.8188568169784274,-0.9175149693748574,-0.5588500430178297,-0.7552395235704589,-0.8843409438142082,-1.0,-0.5385875710465071,-0.7309635536256239,-0.8533055167138209,-0.9597102910297917,-0.48306637822138315,-0.6519725340483815,-0.7525266043153092,-0.8445095281022029
1,0.0,0.1247644973708347,0.18917885022860284,0.11361010931041804,0.005280397275774623,0.15191186444631802,0.15832412443775298,0.1572286717328596,0.1561084728301722,0.0787349932830623,0.08384421622250395,0.08658804941484699,0.08620605953998237,0.010378744497714445,0.015683257494906146,0.022937597497260973,0.02285398056777235,-0.06148586889653552,-0.050271033913481936,-0.03490033508243242,-0.022016392701038032,0.0,-0.10592302608485676,-0.3033065806444698,-0.4489636465744879,-0.4276166621666415,-0.5352889449592547,-0.7126400583568935,-0.8120155872674665,-0.9070143491694813,-0.5680414046446249,-0.7630120473002292,-0.8843307548425708,-1.0,-0.5538287332988778,-0.7461449915981142,-0.8649968815062207,-0.9745010922215135,-0.501983399872234,-0.6686206705778269,-0.7660503129605926,-0.8584824843417251
